Time Elapsed (s),Distance Between Both Masses (m),Distance of Star 1 from Barycenter (m),Distance of Star 2 from Barycenter (m),Scalar Velocity of Star 1 (m/s),Scalar Velocity of Star 2 (m/s),Kinetic Energy of Star 1 (J),Kinetic Energy of Star 2 (J),Total Kinetic Energy (J),Gravitational Potential Energy (J),Total Mechanical Energy (J),Acceleration of Star 1 (m/s^2),Acceleration of Star 2 (m/s^2),Relative Acceleration (m/s^2),Angular Velocity of Star 1 (rad/s),Angular Velocity of Star 2 (rad/s)
2888219663.3119216,7985808892646.074,5328770771623.485,2657038121022.59,3847.642764053884,1918.516284207364,1.4722930888157442e+37,7.341165589507433e+36,2.2064096477664873e+37,-6.63110080671535e+37,-4.424691158948863e+37,4.174764041400174e-06,2.0816258907858973e-06,6.2563899321860705e-06,7.220507184402014e-10,7.220507184402014e-10
2897447202.1723433,7973328513395.73,5320442863823.281,2652885649572.4507,3856.68222429342,1923.0235507945881,1.4792190791395347e+37,7.375700046148243e+36,2.216789083754359e+37,-6.641480242703222e+37,-4.424691158948863e+37,4.187843501420293e-06,2.08814758694534e-06,6.275991088365632e-06,7.248799250372929e-10,7.248799250372929e-10
2906674741.0327644,7960650637224.611,5311983170272.495,2648667466952.1167,3865.872006039941,1927.6057708732621,1.486276905206432e+37,7.410891863764334e+36,2.2273660915828655e+37,-6.652057250531728e+37,-4.424691158948863e+37,4.201192972670263e-06,2.0948039164304724e-06,6.2959968891007355e-06,7.277643550669662e-10,7.277643550669662e-10
2915902279.893186,7947775172814.8125,5303391630036.516,2644383542778.298,3875.2126072671276,1932.2631927436241,1.4934677751388717e+37,7.446747066310393e+36,2.238142481769911e+37,-6.662833640718774e+37,-4.424691158948863e+37,4.214815936185541e-06,2.1015966149593988e-06,6.31641255114494e-06,7.307045901191433e-10,7.307045901191433e-10
2925129818.7536077,7934702029620.375,5294668182695.831,2640033846924.5444,3884.7045392929176,1936.9960713596424,1.5007929246136182e+37,7.483271815132833e+36,2.2491201061269013e+37,-6.673811265075765e+37,-4.424691158948863e+37,4.228715962659529e-06,2.1085274629555786e-06,6.337243425615107e-06,7.337012264506032e-10,7.337012264506032e-10
2934357357.614029,7921431118000.957,5285812768435.232,2635618349565.725,3894.3483270262436,1941.8046684520427,1.5082536173304935e+37,7.520472411306974e+36,2.260300858461191e+37,-6.684992017410055e+37,-4.424691158948863e+37,4.24289671446215e-06,2.1155982865543285e-06,6.358495001016478e-06,7.36754875292167e-10,7.36754875292167e-10
2943584896.4744506,7907962349360.543,5276825328136.368,2631137021224.176,3904.1445092165272,1946.689252652713,1.5158511454926907e+37,7.558355298031992e+36,2.27168667529589e+37,-6.696377834244753e+37,-4.424691158948863e+37,4.257361947719958e-06,2.122810958640009e-06,6.380172906359967e-06,7.398661631643141e-10,7.39866163164314e-10
2952812435.3348722,7894295636291.401,5267705803473.805,2626589832817.5977,3914.0936387058864,1951.6500996204584,1.5235868302988818e+37,7.596927063084673e+36,2.283279536607349e+37,-6.707970695556211e+37,-4.424691158948863e+37,4.272115514459506e-06,2.130167399914755e-06,6.402282914374261e-06,7.430357322014311e-10,7.430357322014311e-10
2962039974.1952934,7880430892723.484,5258454137014.718,2621976755708.7676,3924.196282683981,1956.6874921680717,1.5314620224473104e+37,7.636194441332917e+36,2.2950814665806023e+37,-6.719772625529466e+37,-4.424691158948863e+37,4.287161364815792e-06,2.1376695799996515e-06,6.424830944815444e-06,7.462642404849023e-10,7.462642404849023e-10
2971267513.055715,7866368034079.486,5249070272322.361,2617297761757.126,3934.4530229454317,1961.8017203906904,1.539478102652074e+37,7.676164317310042e+36,2.307094534383078e+37,-6.731785693331941e+37,-4.424691158948863e+37,4.302503549307625e-06,2.145319518569282e-06,6.447823067876907e-06,7.495523623852535e-10,7.495523623852536e-10
2980495051.9161363,7852106977435.732,5239554154063.423,2612552823372.3105,3944.864456149778,1966.9930817954146,1.5476364821718217e+37,7.716843727850975e+36,2.319320854956919e+37,-6.744012013905782e+37,-4.424691158948863e+37,4.318146221181886e-06,2.153119286520624e-06,6.47126550770251e-06,7.529007889135803e-10,7.529007889135804e-10
2989722590.776558,7837647641689.1875,5229905728119.467,2607741913569.7217,3955.4311940838547,1972.2618814321352,1.5559386033510405e+37,7.758239864791225e+36,2.331762589830163e+37,-6.756453748779025e+37,-4.424691158948863e+37,4.334093638828572e-06,2.1610710071772445e-06,6.4951646460058165e-06,7.563102280824709e-10,7.563102280824709e-10
2998950129.6369796,7822989947730.759,5220124941702.576,2602865006028.1836,3966.153863926552,1977.6084320255482,1.5643859401741648e+37,7.800360077729792e+36,2.344421947947144e+37,-6.769113106896009e+37,-4.424691158948863e+37,4.350350168268738e-06,2.169176857529837e-06,6.519527025798575e-06,7.597814052766649e-10,7.597814052766649e-10
3008177668.4974008,7808133818625.176,5210211743475.381,2597922075149.7954,3977.033108515855,1983.0330541083067,1.5729799988327012e+37,7.843211876856963e+36,2.3573011865183977e+37,-6.781992345467261e+37,-4.424691158948863e+37,4.366920285717373e-06,2.1774390695141272e-06,6.5443593552315005e-06,7.633150636336796e-10,7.633150636336794e-10
3017405207.3578224,7793079179797.662,5200166083675.624,2592913096122.0396,3988.0695866180754,1988.536076155265,1.5817223183055673e+37,7.886802935848014e+36,2.3704026118903687e+37,-6.795093770839231e+37,-4.424691158948863e+37,4.3838085802233995e-06,2.1858599313272352e-06,6.569668511550635e-06,7.669119644346427e-10,7.669119644346427e-10
3026632746.2182436,7777825959227.699,5189987914245.449,2587838044982.251,3999.2639731991812,1994.1178347187695,1.5906144709528592e+37,7.931141094823858e+36,2.383728580435245e+37,-6.8084197393841075e+37,-4.424691158948863e+37,4.401019756388993e-06,2.194441788783582e-06,6.595461545172575e-06,7.705728875055805e-10,7.705728875055805e-10
3035860285.0786653,7762374087650.131,5179677188965.604,2582696898684.529,4010.616959698126,1999.7786745649466,1.5996580631232438e+37,7.976234363379623e+36,2.397281499461206e+37,-6.821972658410069e+37,-4.424691158948863e+37,4.418558637170503e-06,2.203187046711489e-06,6.621745683881992e-06,7.742986316294081e-10,7.742986316294081e-10
3045087823.939087,7746723498763.8955,5169233863594.711,2577489635169.1855,4022.1292543020554,2005.518948810927,1.608854735775169e+37,8.022090923682153e+36,2.4110638281433844e+37,-6.835754987092247e+37,-4.424691158948863e+37,4.436430166763319e-06,2.2120981703916374e-06,6.648528337154957e-06,7.780900149688811e-10,7.78090014968881e-10
3054315362.799508,7730874129448.692,5158657896013.857,2572216233434.8364,4033.8015822232724,2011.3390190629452,1.6182061651120865e+37,8.068719133637353e+36,2.425078078475822e+37,-6.849769237424686e+37,-4.424691158948863e+37,4.454639413573092e-06,2.2211776870385756e-06,6.675817100611667e-06,7.819478755007631e-10,7.819478755007631e-10
3063542901.6599298,7714825919989.885,5147949246376.656,2566876673613.229,4045.6346859778373,2017.2392555552565,1.6277140632318865e+37,8.116127530128408e+36,2.439326816244727e+37,-6.864017975193591e+37,-4.424691158948863e+37,4.473191573275763e-06,2.2304281873265208e-06,6.703619760602284e-06,7.858730714614806e-10,7.858730714614805e-10
3072770440.5203514,7698578814311.962,5137107877265.042,2561470937046.921,4057.629325665645,2023.220037289789,1.6373801787907075e+37,8.16432483232569e+36,2.4538126620232767e+37,-6.87850382097214e+37,-4.424691158948863e+37,4.4920919719689595e-06,2.239852326960707e-06,6.731944298929666e-06,7.89866481804524e-10,7.898664818045241e-10
3081997979.3807726,7682132760220.873,5126133753850.965,2555999006369.909,4069.786279251864,2029.2817521764748,1.6472062976813405e+37,8.213319945069407e+36,2.468538292188281e+37,-6.893229451137143e+37,-4.424691158948863e+37,4.511346069417367e-06,2.249452828295598e-06,6.760798897712965e-06,7.939290066698848e-10,7.939290066698849e-10
3091225518.2411942,7665487709655.634,5115026844064.29,2550460865591.344,4082.1063428495095,2035.4247971741474,1.6571942437263368e+37,8.263121962325606e+36,2.4835064399588975e+37,-6.908197598907761e+37,-4.424691158948863e+37,4.530959462394696e-06,2.259232482001266e-06,6.790191944395963e-06,7.980615678657819e-10,7.980615678657819e-10
3100453057.1016154,7648643618949.5205,5103787118767.086,2544856500182.435,4094.5903310030344,2041.6495784319466,1.6673458793860447e+37,8.313740170716578e+36,2.4987198964577026e+37,-6.923411055406566e+37,-4.424691158948863e+37,4.550937888125037e-06,2.2691941487793175e-06,6.820132036904354e-06,8.02265109362978e-10,8.02265109362978e-10
3109680595.962037,7631600449101.23,5092414551934.5625,2539185897166.6694,4107.23907697272,2047.9565114311206,1.6776631064816955e+37,8.365184053126329e+36,2.5141815117943283e+37,-6.938872670743192e+37,-4.424691158948863e+37,4.571287227826396e-06,2.279340761129782e-06,6.850627988956178e-06,8.065405978019634e-10,8.065405978019635e-10
3118908134.8224587,7614358166056.455,5080909120842.958,2533449045213.498,4120.053433019634,2054.3460211271126,1.688147866933672e+37,8.417463292381735e+36,2.5298941961718453e+37,-6.954585355120709e+37,-4.424691158948863e+37,4.592013510359233e-06,2.289675325170347e-06,6.88168883552958e-06,8.108890230132848e-10,8.108890230132848e-10
3128135673.68288,7596916741000.202,5069270806264.605,2527645934735.5977,4133.034270690984,2060.8185420918444,1.698802143515127e+37,8.470587775010247e+36,2.5458609210161516e+37,-6.970552079965015e+37,-4.424691158948863e+37,4.613122915983017e-06,2.3002009225094558e-06,6.913323838492472e-06,8.153113985513222e-10,8.153113985513223e-10
3137363212.5433016,7579276150660.341,5057499592670.476,2521776557989.866,4146.182481105584,2067.374518656056,1.7096279606210407e+37,8.524567595074582e+36,2.562084720128499e+37,-6.986775879077364e+37,-4.424691158948863e+37,4.634621780223746e-06,2.310920712174738e-06,6.9455424923984835e-06,8.198087622417988e-10,8.198087622417988e-10
3146590751.403723,7561436377622.828,5045595468440.526,2515840909182.3027,4159.498975239178,2074.0144050515732,1.7206273850528186e+37,8.579413058084876e+36,2.5785686908613064e+37,-7.00325984981017e+37,-4.424691158948863e+37,4.6565165978554925e-06,2.3218379325982885e-06,6.978354530453781e-06,8.243821767433093e-10,8.243821767433094e-10
3155818290.2641444,7543397410659.016,5033558426082.104,2509838984576.9126,4172.984684209354,2080.7386655533733,1.7318025268185289e+37,8.635134684988857e+36,2.5953159953174146e+37,-7.020007154266277e+37,-4.424691158948863e+37,4.6788140269991675e-06,2.332955903660402e-06,7.01176993065957e-06,8.290327301231742e-10,8.290327301231743e-10
3165045829.124566,7525159245065.605,5021388462456.792,2503770782608.814,4186.640559559722,2087.54777462128,1.7431555399488312e+37,8.691743216240222e+36,2.6123298615728534e+37,-7.037021020521717e+37,-4.424691158948863e+37,4.701520893341618e-06,2.3442780287933006e-06,7.0457989221349184e-06,8.337615364478977e-10,8.337615364478977e-10
3174273367.9849873,7506721883017.677,5009085579015.978,2497636304001.6997,4200.467573543063,2094.442217041151,1.754688623328662e+37,8.749249615945619e+36,2.629613584923224e+37,-7.054304743872086e+37,-4.424691158948863e+37,4.724644194478387e-06,2.3558077971465305e-06,7.0804519916249174e-06,8.385697363885395e-10,8.385697363885393e-10
3183500906.845409,7488085333935.387,4996649782045.544,2491435551889.8438,4214.4667194030335,2101.4224880653383,1.766404021544651e+37,8.807665076090026e+36,2.6471705291536534e+37,-7.071861688102517e+37,-4.424691158948863e+37,4.748191104383371e-06,2.367548785815624e-06,7.115739890198995e-06,8.434584978412679e-10,8.43458497841268e-10
3192728445.7058306,7469249614864.818,4984081082920.001,2485168531944.8184,4228.639011654122,2108.489093552281,1.7783040257483296e+37,8.867001020840878e+36,2.6650041278324175e+37,-7.089695286781281e+37,-4.424691158948863e+37,4.772168978008824e-06,2.379504662135761e-06,7.151673640144585e-06,8.484290165634121e-10,8.484290165634121e-10
3201955984.5662518,7450214750873.6045,4971379498366.4795,2478835252507.1265,4242.98548635938,2115.6425501049903,1.7903909745350335e+37,8.927269110930512e+36,2.6831178856280846e+37,-7.107809044576948e+37,-4.424691158948863e+37,4.796585356019063e-06,2.391679186042095e-06,7.188264542061158e-06,8.534825168252718e-10,8.534825168252717e-10
3211183523.4266734,7430980775461.881,4958545050738.95,2472435724722.931,4257.507201405527,2122.8833852082207,1.802667254838481e+37,8.988481248116668e+36,2.701515379650148e+37,-7.12620653859901e+37,-4.424691158948863e+37,4.821447969661387e-06,2.4040762124984955e-06,7.225524182159883e-06,8.586202520779859e-10,8.586202520779858e-10
3220411062.2870946,7411547730989.234,4945577768303.121,2465969962686.114,4272.2052367749175,2130.212137364079,1.815135302840883e+37,9.050649579720521e+36,2.720200260812935e+37,-7.144891419761797e+37,-4.424691158948863e+37,4.846764745777673e-06,2.416699693996438e-06,7.263464439774111e-06,8.638435056377155e-10,8.638435056377155e-10
3229638601.1475163,7391915669118.228,4932477685532.388,2459437983585.841,4287.08069481391,2137.629356225838,1.8277976048984962e+37,9.113786503241689e+36,2.739176255222665e+37,-7.163867414171528e+37,-4.424691158948863e+37,4.872543811960267e-06,2.429553683125839e-06,7.302097495086106e-06,8.691535913864319e-10,8.69153591386432e-10
3238866140.007938,7372084651275.263,4919244843415.36,2452839807859.903,4302.134700497009,2145.1356027296447,1.8406566984823777e+37,9.17790467104901e+36,2.7584471655872786e+37,-7.183138324536142e+37,-4.424691158948863e+37,4.898793501855658e-06,2.44264233521958e-06,7.341435837075238e-06,8.745518544895399e-10,8.745518544895399e-10
3248093678.868359,7352054749129.371,4905879289775.354,2446175459354.018,4317.368401686281,2152.731449223869,1.8537151731341813e+37,9.24301699514637e+36,2.778016872648818e+37,-7.202708031597681e+37,-4.424691158948863e+37,4.92552236061967e-06,2.4559699110735835e-06,7.381492271693253e-06,8.800396721306159e-10,8.800396721306159e-10
3257321217.7287807,7331826045089.782,4892381079602.399,2439444965487.3833,4332.782969385313,2160.417479595735,1.8669756714366534e+37,9.30913665201179e+36,2.7978893366378323e+37,-7.222580495586695e+37,-4.424691158948863e+37,4.952739150527659e-06,2.469540779744175e-06,7.422279930271834e-06,8.856184542634678e-10,8.856184542634679e-10
3266548756.589202,7311398632822.955,4878750275398.256,2432648357424.7007,4348.379597987095,2168.194289394919,1.8804408899985358e+37,9.37627708750837e+36,2.818068598749373e+37,-7.242759757698236e+37,-4.424691158948863e+37,4.980452856743439e-06,2.483359421424593e-06,7.463812278168032e-06,8.912896443817537e-10,8.912896443817538e-10
3275776295.4496236,7290772617789.8955,4864986947534.944,2425785670254.952,4364.159505515058,2176.0624859537356,1.8941135804534761e+37,9.44445202186504e+36,2.83855878263998e+37,-7.263249941588844e+37,-4.424691158948863e+37,5.0086726932505455e-06,2.4974304304024402e-06,7.506103123652986e-06,8.970547203063614e-10,8.970547203063615e-10
3285003834.3100452,7269948117804.57,4851091174627.373,2418856943177.198,4380.123933856503,2184.022688503531,1.907996550472488e+37,9.513675454724941e+36,2.8593640959449823e+37,-7.284055254893845e+37,-4.424691158948863e+37,5.037408108949474e-06,2.5117585180999007e-06,7.549166627049375e-06,9.029151949907338e-10,9.02915194990734e-10
3294231373.1704664,7248925263614.342,4837063043920.645,2411862219693.698,4396.274148987508,2192.0755282868267,1.922092664789403e+37,9.583961670258515e+36,2.8804888318152544e+37,-7.305179990764118e+37,-4.424691158948863e+37,5.06666879392442e-06,2.5263485161984637e-06,7.593017310122884e-06,9.088726173442928e-10,9.088726173442926e-10
3303458912.030888,7227704199503.25,4822902651692.617,2404801547810.6333,4412.611441188491,2200.2216486648053,1.9364048462387577e+37,9.655325242338655e+36,2.901937370472623e+37,-7.326628529421487e+37,-4.424691158948863e+37,5.096464685883157e-06,2.541205379849987e-06,7.637670065733144e-06,9.149285730741148e-10,9.149285730741148e-10
3312686450.8913097,7206285083919.121,4808610103672.361,2397674980246.7603,4429.137125249384,2208.46170521961,1.9509360768053931e+37,9.727781039774197e+36,2.923714180782813e+37,-7.348405339731676e+37,-4.424691158948863e+37,5.126805976773534e-06,2.556334190975823e-06,7.683140167749356e-06,9.21084685544962e-10,9.21084685544962e-10
3321913989.751731,7184668090125.496,4794185515475.177,2390482574650.32,4445.852540663386,2216.796365850959,1.9656893986849807e+37,9.80134423159796e+36,2.9458238218447765e+37,-7.37051498079364e+37,-4.424691158948863e+37,5.157703119579969e-06,2.5717401616556926e-06,7.729443281235662e-06,9.273426166577399e-10,9.2734261665774e-10
3331141528.6121526,7162853406879.402,4779629013054.857,2383224393824.5454,4462.759051808157,2225.226310866489,1.9806679153545914e+37,9.876030292404819e+36,2.968270944595073e+37,-7.392962103543937e+37,-4.424691158948863e+37,5.189166835303297e-06,2.5874286376079867e-06,7.776595472911284e-06,9.337040677464262e-10,9.337040677464262e-10
3340369067.4725738,7140841239135.974,4764940733173.871,2375900505962.103,4479.858048113292,2233.752233065264,1.9958747926523583e+37,9.951855007735125e+36,2.9910602934258707e+37,-7.415751452374735e+37,-4.424691158948863e+37,5.221208120127268e-06,2.6034051017631328e-06,7.824613221890401e-06,9.401707804934881e-10,9.401707804934883e-10
3349596606.3329954,7118631808781.14,4750120823892.267,2368510984888.874,4497.150944212706,2242.374837813756,2.0113132598650552e+37,1.0028834479497607e+37,3.014196707814816e+37,-7.438887866763678e+37,-4.424691158948863e+37,5.2538382527746225e-06,2.6196751779314924e-06,7.873513430706115e-06,9.467445378637177e-10,9.467445378637177e-10
3358824145.193417,7096225355393.452,4735169445076.026,2361055910317.427,4514.639180080596,2251.0948431136385,2.026986610822404e+37,1.0106985131425823e+37,3.0376851239649865e+37,-7.462376282913849e+37,-4.424691158948863e+37,5.287068802055787e-06,2.6362446345673e-06,7.923313436623087e-06,9.534271650564155e-10,9.534271650564155e-10
3368051684.0538383,7073622137036.317,4720086768925.706,2353535368110.612,4532.32422114947,2259.9129796606408,2.0428982049967248e+37,1.0186323714561258e+37,3.0615305764528507e+37,-7.486221735401714e+37,-4.424691158948863e+37,5.320911634612848e-06,2.6531193886299707e-06,7.974031023242818e-06,9.602205304757625e-10,9.602205304757625e-10
3377279222.91426,7050822431081.875,4704872980526.196,2345949450555.679,4550.207558408651,2268.8299908936588,2.0590514686063917e+37,1.0266867312755358e+37,3.0857381998819275e+37,-7.51042935883079e+37,-4.424691158948863e+37,5.3553789228612716e-06,2.670305509544013e-06,8.025684432405284e-06,9.671265467191745e-10,9.671265467191745e-10
3386506761.7746816,7027826535067.823,4689528278418.459,2338298256649.3647,4568.290708481556,2277.8466330332953,2.0754498957214322e+37,1.0348633348182324e+37,3.1103132305396643e+37,-7.535004389488528e+37,-4.424691158948863e+37,5.3904831531316845e-06,2.6878092232586915e-06,8.078292376390376e-06,9.741471715833666e-10,9.741471715833664e-10
3395734300.6351027,7004634767588.631,4674052875194.221,2330581892394.411,4586.575213679897,2286.9636751088783,2.0920970493693712e+37,1.0431639586853043e+37,3.1352610080546754e+37,-7.559952167003538e+37,-4.424691158948863e+37,5.426237134013464e-06,2.7056369164083174e-06,8.13187405042178e-06,9.81284409087758e-10,9.812844090877579e-10
3404961839.4955244,6981247469222.456,4658446998114.483,2322800471107.9736,4605.062642032897,2296.1818989730336,2.108996562639325e+37,1.0515904144120372e+37,3.160586977051362e+37,-7.585278136000225e+37,-4.424691158948863e+37,5.4626540049019146e-06,2.7237951405740556e-06,8.18644914547597e-06,9.885403105148146e-10,9.885403105148146e-10
3414189378.3559456,6957665003495.407,4642710889752.958,2314954113742.45,4623.754587289339,2305.502099302706,2.1261521397820068e+37,1.0601445490163978e+37,3.1862966887984045e+37,-7.610987847747268e+37,-4.424691158948863e+37,5.499747244749963e-06,2.7422906166477e-06,8.242037861397663e-06,9.959169754667562e-10,9.959169754667562e-10
3423416917.2163672,6933887757884.58,4626844808665.372,2307042949219.209,4642.652668890301,2314.925083585563,2.143567557303249e+37,1.0688282455442874e+37,3.2123958028475365e+37,-7.637086961796399e+37,-4.424691158948863e+37,5.537530681025272e-06,2.761130239297885e-06,8.298660920323157e-06,1.0034165529380462e-09,1.0034165529380462e-09
3432644456.076789,6909916144861.551,4610849030085.77,2299067114775.782,4661.75853191012,2324.4516720905563,2.1612466650482693e+37,1.07764342361018e+37,3.2388900886584493e+37,-7.663581247607313e+37,-4.424691158948863e+37,5.576018498872869e-06,2.7803210815387655e-06,8.356339580411634e-06,1.0110412424028993e-09,1.0110412424028995e-09
3441871994.93721,6885750602978.033,4594723846650.95,2291026756327.0845,4681.0738469630105,2334.0826978213654,2.1791933872737113e+37,1.0865920399316648e+37,3.265785427205376e+37,-7.690476586154239e+37,-4.424691158948863e+37,5.615225250482918e-06,2.7998703994009837e-06,8.4150956498839e-06,1.0187932949169513e-09,1.0187932949169511e-09
3451099533.7976317,6861391597995.426,4578469569154.191,2282922028841.235,4700.600310072628,2343.8190064513556,2.197411723704209e+37,1.0956760888562726e+37,3.2930878125604815e+37,-7.717778971509345e+37,-4.424691158948863e+37,5.655165864662613e-06,2.8197856367044215e-06,8.474951501367035e-06,1.0266750142321026e-09,1.0266750142321026e-09
3460327072.658053,6836839624060.121,4562086527329.513,2274753096730.6094,4720.3396425016135,2353.6614562385835,2.215905750569911e+37,1.104897602878805e+37,3.3208033534487165e+37,-7.74549451239758e+37,-4.424691158948863e+37,5.695855656610424e-06,2.8400744299318455e-06,8.535930086542269e-06,1.034688757923392e-09,1.034688757923392e-09
3469554611.5184746,6812095204926.453,4545575070667.719,2266520134258.735,4740.293590537994,2363.6109179192954,2.2346796216210856e+37,1.1142586531472397e+37,3.348938274768325e+37,-7.773629433717189e+37,-4.424691158948863e+37,5.7373103378901535e-06,2.8607446132021846e-06,8.598054951092338e-06,1.042836938526608e-09,1.0428369385266078e-09
3478782150.378896,6787158895229.361,4528935569265.628,2258223325963.734,4760.463925235046,2373.668274578217,2.253737569115521e+37,1.1237613499550693e+37,3.37749891907059e+37,-7.802190078019454e+37,-4.424691158948863e+37,5.779546026601201e-06,2.8818042233416366e-06,8.661350249942837e-06,1.0511220246851426e-09,1.0511220246851426e-09
3488009689.2393174,6762031281808.7295,4512168414709.773,2249862867098.957,4780.852442101118,2383.834421493889,2.273083904774193e+37,1.1334078432178162e+37,3.406491747992009e+37,-7.831182906940872e+37,-4.424691158948863e+37,5.822579257740728e-06,2.9032615050504656e-06,8.725840762791194e-06,1.0595465423044557e-09,1.0595465423044555e-09
3497237228.099739,6736712985087.712,4495274020996.134,2241438964091.579,4801.4609607354505,2394.1102659570847,2.292723020700053e+37,1.143200322931162e+37,3.435923343631215e+37,-7.860614502580079e+37,-4.424691158948863e+37,5.866426993751858e-06,2.9251249161625587e-06,8.791551909914417e-06,1.068113075712227e-09,1.068113075712227e-09
3506464766.9601607,6711204660507.167,4478252825487.302,2232951835019.8657,4822.291324406042,2404.49672706032,2.3126593902545847e+37,1.1531410196080142e+37,3.465800409862599e+37,-7.890491568811463e+37,-4.424691158948863e+37,5.911106635251277e-06,2.9474031329944322e-06,8.85850976824571e-06,1.076824268822139e-09,1.0768242688221389e-09
3515692305.820582,6685507000018.694,4461105289908.762,2224401710109.934,4843.345399565037,2414.9947354562196,2.3328975688860624e+37,1.1632322046914964e+37,3.496129773577559e+37,-7.920820932526422e+37,-4.424691158948863e+37,5.956636031927697e-06,2.970105055779441e-06,8.926741087707139e-06,1.0856828262988818e-09,1.085682826298882e-09
3524919844.6810036,6659620733638.558,4443831901385.783,2215788832252.7754,4864.625075297118,2425.6052330824687,2.3534421949031837e+37,1.173476190940695e+37,3.5269183858438785e+37,-7.951609544792742e+37,-4.424691158948863e+37,6.0030334936017096e-06,2.9932398141824515e-06,8.996273307784162e-06,1.0946915147218133e-09,1.0946915147218133e-09
3534147383.5414248,6633546631065.217,4426433173522.775,2207113457542.442,4886.132262695766,2436.3291728508093,2.3742979901869385e+37,1.1838753327856154e+37,3.5581733229725536e+37,-7.982864481921418e+37,-4.424691158948863e+37,6.050317801435188e-06,3.0168167728890923e-06,9.06713457432428e-06,1.1038531637442838e-09,1.1038531637442838e-09
3543374922.4018464,6607285503362.986,4408909647526.758,2198375855836.2297,4907.868894162178,2447.167518297461,2.395469760833211e+37,1.1944320266475952e+37,3.5899017874808064e+37,-8.014592946429669e+37,-4.424691158948863e+37,6.098508219277142e-06,3.040845537263032e-06,9.139353756540175e-06,1.1131706672454307e-09,1.1131706672454307e-09
3552602461.262268,6580838204714.667,4391261893376.85,2189576311337.8176,4929.836922621074,2458.1212431921076,2.416962397717801e+37,1.2051487112210348e+37,3.622111108938836e+37,-8.0468022678877e+37,-4.424691158948863e+37,6.147624505130411e-06,3.0653359590635213e-06,9.212960464193932e-06,1.1226469844708041e-09,1.1226469844708041e-09
3561830000.1226892,6554205634245.979,4373490511041.688,2180715123204.2913,4952.038320647387,2469.1913311024446,2.438780876974981e+37,1.2160278677120172e+37,3.6548087446869985e+37,-8.07949990363586e+37,-4.424691158948863e+37,6.197686922721575e-06,3.0902981422143926e-06,9.287985064935967e-06,1.1322851411578573e-09,1.1322851411578571e-09
3571057538.983111,6527388737924.768,4355596131746.7217,2171792606178.0469,4974.47507949734,2480.3787749110575,2.4609302603799096e+37,1.2270720200289897e+37,3.688002280408899e+37,-8.1126934393577615e+37,-4.424691158948863e+37,6.24871625315388e-06,3.1157424486144562e-06,9.364458701768337e-06,1.142088230641905e-09,1.142088230641905e-09
3580285077.843532,6500388510538.192,4337579419293.552,2162809091244.6414,4997.149208036961,2491.684576281152,2.4834156956243806e+37,1.2382837349202546e+37,3.721699430544635e+37,-8.1463905894934995e+37,-4.424691158948863e+37,6.300733806620016e-06,3.1416795039777414e-06,9.442413310597758e-06,1.1520594149376592e-09,1.1520594149376594e-09
3589512616.7039537,6473205997750.932,4319441071433.334,2153764926317.5986,5020.062731560803,2503.1097450675447,2.5062424164747274e+37,1.249665622052703e+37,3.7559080385274304e+37,-8.180599197476293e+37,-4.424691158948863e+37,6.353761434149088e-06,3.1681202036907832e-06,9.521881637839871e-06,1.162201925791056e-09,1.162201925791056e-09
3598740155.5643754,6445842298247.959,4301181821296.606,2144660476951.3535,5043.2176904928365,2514.655298668902,2.529415742799455e+37,1.2612203340255992e+37,3.790636076825054e+37,-8.215327235773917e+37,-4.424691158948863e+37,6.407821539358084e-06,3.1950757186721557e-06,9.60289725803024e-06,1.1725190656954234e-09,1.1725190656954234e-09
3607967694.4247966,6418298565965.235,4282802438881.7876,2135496127083.4485,5066.616138961315,2526.322261317136,2.5529410804535557e+37,1.272950566312891e+37,3.825891646766447e+37,-8.250582805715309e+37,-4.424691158948863e+37,6.462937090175106e-06,3.222557501217921e-06,9.685494591393028e-06,1.1830142088655803e-09,1.18301420886558e-09
3617195233.2852182,6390576012411.93,4264303732604.749,2126272279807.1812,5090.260143238624,2538.111663299479,2.576823921005155e+37,1.2848590571269123e+37,3.8616829781320673e+37,-8.286374137080931e+37,-4.424691158948863e+37,6.519131630497395e-06,3.2505772908145694e-06,9.769708921311964e-06,1.1936908021627622e-09,1.193690802162762e-09
3626422772.14564,6362675909088.002,4245686550912.018,2116989358175.9849,5114.151780036584,2550.0245401084894,2.6010698412890476e+37,1.296948587195767e+37,3.8980184284848148e+37,-8.322709587433677e+37,-4.424691158948863e+37,6.576429291742635e-06,3.279147119898747e-06,9.855576411641382e-06,1.2045523659625814e-09,1.2045523659625814e-09
3635650311.006061,6334599590000.918,4226951783960.1313,2107647806040.7874,5138.293134647166,2562.0619315149693,2.6256845027705605e+37,1.309221979446138e+37,3.9349064822166984e+37,-8.35959764116556e+37,-4.424691158948863e+37,6.6348548042476315e-06,3.308279319540872e-06,9.943134123788503e-06,1.2156024949575413e-09,1.2156024949575413e-09
3644877849.8664827,6306348454285.563,4208100365363.8535,2098248088921.7107,5162.686298917807,2574.2248805584154,2.650673650701796e+37,1.3216820985825702e+37,3.972355749284366e+37,-8.39704690823323e+37,-4.424691158948863e+37,6.694433508462888e-06,3.337986525026995e-06,1.0032420033489884e-05,1.2268448588847798e-09,1.22684485888478e-09
